trade_id,product_id,price,size,side,time,ingested_at
331384272,SOL-USD,80.64,1.96278708,buy,2026-04-07T19:24:56.201036Z,2026-04-07T19:24:56.312903
331384273,SOL-USD,80.64,1.96178447,buy,2026-04-07T19:24:56.203736Z,2026-04-07T19:24:56.321171
331384274,SOL-USD,80.64,1.69067894,buy,2026-04-07T19:24:56.206889Z,2026-04-07T19:24:56.335322
331384275,SOL-USD,80.64,1.15319817,buy,2026-04-07T19:24:56.209461Z,2026-04-07T19:24:56.346412
331384276,SOL-USD,80.64,0.7831808,buy,2026-04-07T19:24:56.210553Z,2026-04-07T19:24:56.358795
331384277,SOL-USD,80.64,0.92825831,buy,2026-04-07T19:24:56.211145Z,2026-04-07T19:24:56.366114
331384278,SOL-USD,80.64,1.28115948,buy,2026-04-07T19:24:56.213505Z,2026-04-07T19:24:56.371263
331384279,SOL-USD,80.64,1.26521949,buy,2026-04-07T19:24:56.215409Z,2026-04-07T19:24:56.376168
331384280,SOL-USD,80.64,1.85419891,buy,2026-04-07T19:24:56.219069Z,2026-04-07T19:24:56.379178
331384281,SOL-USD,80.64,1.05124573,buy,2026-04-07T19:24:56.220743Z,2026-04-07T19:24:56.382984
331384282,SOL-USD,80.64,0.05754209,buy,2026-04-07T19:24:56.220743Z,2026-04-07T19:24:56.387924
331384283,SOL-USD,80.64,1.22364025,buy,2026-04-07T19:24:56.222312Z,2026-04-07T19:24:56.392855
331384284,SOL-USD,80.64,6.96421164,buy,2026-04-07T19:24:56.223562Z,2026-04-07T19:24:56.398750
331384285,SOL-USD,80.64,1.59504464,buy,2026-04-07T19:24:56.226320Z,2026-04-07T19:24:56.400496
995584995,BTC-USD,68586.91,0.00034582,sell,2026-04-07T19:24:56.381710Z,2026-04-07T19:24:56.439779
995584996,BTC-USD,68586.91,0.00099981,sell,2026-04-07T19:24:56.408153Z,2026-04-07T19:24:56.461419
995584997,BTC-USD,68586.91,0.00191719,sell,2026-04-07T19:24:56.408153Z,2026-04-07T19:24:56.464094
995584998,BTC-USD,68586.9,0.00000011,buy,2026-04-07T19:24:56.504634Z,2026-04-07T19:24:56.556923
995584999,BTC-USD,68586.9,0.00000004,buy,2026-04-07T19:24:56.522675Z,2026-04-07T19:24:56.577382
331384286,SOL-USD,80.64,6.20039682,sell,2026-04-07T19:24:56.589791Z,2026-04-07T19:24:56.642022
331384287,SOL-USD,80.64,3.80674301,buy,2026-04-07T19:24:56.592892Z,2026-04-07T19:24:56.645160
995585000,BTC-USD,68586.91,0.00019195,sell,2026-04-07T19:24:56.600904Z,2026-04-07T19:24:56.658769
995585001,BTC-USD,68586.91,0.00000001,sell,2026-04-07T19:24:56.601843Z,2026-04-07T19:24:56.661687
794942975,ETH-USD,2095.95,0.00972057,buy,2026-04-07T19:24:56.938001Z,2026-04-07T19:24:56.989040
995585002,BTC-USD,68592.66,0.00000003,buy,2026-04-07T19:24:56.989228Z,2026-04-07T19:24:57.041267
794942976,ETH-USD,2095.92,0.1390853,sell,2026-04-07T19:24:57.430784Z,2026-04-07T19:24:57.482225
331384288,SOL-USD,80.65,0.07062655,sell,2026-04-07T19:24:57.444803Z,2026-04-07T19:24:57.495421
995585003,BTC-USD,68592.66,0.00000003,buy,2026-04-07T19:24:57.455733Z,2026-04-07T19:24:57.508735
794942977,ETH-USD,2095.92,0.236234,sell,2026-04-07T19:24:57.509973Z,2026-04-07T19:24:57.563093
794942978,ETH-USD,2095.92,0.00472337,sell,2026-04-07T19:24:57.573240Z,2026-04-07T19:24:57.626730
995585004,BTC-USD,68592.67,0.0000001,sell,2026-04-07T19:24:57.626903Z,2026-04-07T19:24:57.679899
331384289,SOL-USD,80.65,0.13304333,sell,2026-04-07T19:24:57.812013Z,2026-04-07T19:24:57.868426
331384290,SOL-USD,80.65,0.35821086,sell,2026-04-07T19:24:57.812013Z,2026-04-07T19:24:57.871843
331384291,SOL-USD,80.65,10.00713983,sell,2026-04-07T19:24:57.884472Z,2026-04-07T19:24:57.935326
995585005,BTC-USD,68592.67,0.00079401,sell,2026-04-07T19:24:57.885314Z,2026-04-07T19:24:57.939042
995585006,BTC-USD,68592.67,0.00014437,sell,2026-04-07T19:24:57.888613Z,2026-04-07T19:24:57.942915
331384292,SOL-USD,80.65,25.327676,sell,2026-04-07T19:24:57.896882Z,2026-04-07T19:24:57.967779
794942979,ETH-USD,2095.92,0.00905322,sell,2026-04-07T19:24:57.903778Z,2026-04-07T19:24:57.970735
331384293,SOL-USD,80.65,0.00000082,sell,2026-04-07T19:24:57.918170Z,2026-04-07T19:24:57.973302
331384294,SOL-USD,80.66,0.06135268,sell,2026-04-07T19:24:57.918170Z,2026-04-07T19:24:57.976820
331384295,SOL-USD,80.65,25.327676,sell,2026-04-07T19:24:57.926471Z,2026-04-07T19:24:57.985686
331384296,SOL-USD,80.65,1.11715995,buy,2026-04-07T19:24:58.083869Z,2026-04-07T19:24:58.136974
331384297,SOL-USD,80.65,1.65244141,buy,2026-04-07T19:24:58.087494Z,2026-04-07T19:24:58.138894
331384298,SOL-USD,80.65,0.65208742,buy,2026-04-07T19:24:58.088492Z,2026-04-07T19:24:58.147384
331384299,SOL-USD,80.65,1.94087719,buy,2026-04-07T19:24:58.091939Z,2026-04-07T19:24:58.161877
331384300,SOL-USD,80.65,0.70081216,buy,2026-04-07T19:24:58.094701Z,2026-04-07T19:24:58.163770
995585007,BTC-USD,68592.66,0.00000007,buy,2026-04-07T19:24:58.101620Z,2026-04-07T19:24:58.169549
794942980,ETH-USD,2095.92,0.01159459,sell,2026-04-07T19:24:58.131454Z,2026-04-07T19:24:58.184362
995585008,BTC-USD,68592.67,0.00028873,sell,2026-04-07T19:24:58.189454Z,2026-04-07T19:24:58.243064
331384301,SOL-USD,80.65,0.7869616,buy,2026-04-07T19:24:58.196227Z,2026-04-07T19:24:58.247117
331384302,SOL-USD,80.65,0.69277558,buy,2026-04-07T19:24:58.197309Z,2026-04-07T19:24:58.249786
331384303,SOL-USD,80.65,3.58118447,buy,2026-04-07T19:24:58.198341Z,2026-04-07T19:24:58.253441
331384304,SOL-USD,80.65,2.19968988,buy,2026-04-07T19:24:58.198341Z,2026-04-07T19:24:58.256429
331384305,SOL-USD,80.65,0.73865344,buy,2026-04-07T19:24:58.201391Z,2026-04-07T19:24:58.259161
331384306,SOL-USD,80.65,0.92099876,buy,2026-04-07T19:24:58.203341Z,2026-04-07T19:24:58.263962
331384307,SOL-USD,80.65,1.1269194,buy,2026-04-07T19:24:58.206299Z,2026-04-07T19:24:58.266386
331384308,SOL-USD,80.65,0.65196281,buy,2026-04-07T19:24:58.207439Z,2026-04-07T19:24:58.269632
995585009,BTC-USD,68592.67,0.001417,sell,2026-04-07T19:24:58.250157Z,2026-04-07T19:24:58.302721
331384309,SOL-USD,80.66,0.17820246,sell,2026-04-07T19:24:58.267998Z,2026-04-07T19:24:58.318644
995585010,BTC-USD,68592.67,0.00007089,sell,2026-04-07T19:24:58.348686Z,2026-04-07T19:24:58.402976
331384310,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.539187Z,2026-04-07T19:24:58.589785
995585011,BTC-USD,68592.67,0.00009384,sell,2026-04-07T19:24:58.555983Z,2026-04-07T19:24:58.612719
331384311,SOL-USD,80.66,1.04263698,sell,2026-04-07T19:24:58.627057Z,2026-04-07T19:24:58.677655
995585012,BTC-USD,68592.66,0.00000004,buy,2026-04-07T19:24:58.654162Z,2026-04-07T19:24:58.707746
995585013,BTC-USD,68592.67,0.00028873,sell,2026-04-07T19:24:58.810194Z,2026-04-07T19:24:58.861429
995585014,BTC-USD,68592.67,0.00000004,sell,2026-04-07T19:24:58.872270Z,2026-04-07T19:24:58.924782
995585015,BTC-USD,68592.67,0.00021655,sell,2026-04-07T19:24:58.882357Z,2026-04-07T19:24:58.933031
331384312,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.887198Z,2026-04-07T19:24:58.938118
331384313,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.888324Z,2026-04-07T19:24:58.941394
331384314,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.889454Z,2026-04-07T19:24:58.944521
331384315,SOL-USD,80.65,1.14499652,buy,2026-04-07T19:24:58.891910Z,2026-04-07T19:24:58.948940
331384316,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.895752Z,2026-04-07T19:24:58.950199
331384317,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.899112Z,2026-04-07T19:24:58.956287
331384318,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.899269Z,2026-04-07T19:24:58.961971
331384319,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.901809Z,2026-04-07T19:24:58.966245
331384320,SOL-USD,80.65,2.95404777,buy,2026-04-07T19:24:58.902916Z,2026-04-07T19:24:58.968949
331384321,SOL-USD,80.65,2.91904429,buy,2026-04-07T19:24:58.904562Z,2026-04-07T19:24:58.971724
995585016,BTC-USD,68592.67,0.00027661,sell,2026-04-07T19:24:58.907919Z,2026-04-07T19:24:58.977908
995585017,BTC-USD,68592.66,0.00211184,buy,2026-04-07T19:24:58.969024Z,2026-04-07T19:24:59.021787
995585018,BTC-USD,68590.27,0.00072919,buy,2026-04-07T19:24:58.969024Z,2026-04-07T19:24:59.025090
995585019,BTC-USD,68590.26,0.01020517,buy,2026-04-07T19:24:58.969024Z,2026-04-07T19:24:59.027386
995585020,BTC-USD,68589.47,0.00043768,buy,2026-04-07T19:24:58.969024Z,2026-04-07T19:24:59.030038
995585021,BTC-USD,68588.03,0.05773452,buy,2026-04-07T19:24:58.969024Z,2026-04-07T19:24:59.033193
995585022,BTC-USD,68588.03,0.01506548,buy,2026-04-07T19:24:58.969076Z,2026-04-07T19:24:59.036076
995585023,BTC-USD,68588.02,0.00144321,sell,2026-04-07T19:24:59.013695Z,2026-04-07T19:24:59.065805
995585024,BTC-USD,68588.01,0.00000004,buy,2026-04-07T19:24:59.102802Z,2026-04-07T19:24:59.157139
995585025,BTC-USD,68588.02,0.00028875,sell,2026-04-07T19:24:59.141108Z,2026-04-07T19:24:59.195927
995585026,BTC-USD,68588.02,0.0000001,sell,2026-04-07T19:24:59.350528Z,2026-04-07T19:24:59.412792
995585027,BTC-USD,68588.02,0.00035428,sell,2026-04-07T19:24:59.475074Z,2026-04-07T19:24:59.533119
995585028,BTC-USD,68588.02,0.00036081,sell,2026-04-07T19:24:59.652442Z,2026-04-07T19:24:59.706738
995585029,BTC-USD,68588.01,0.00000006,buy,2026-04-07T19:24:59.778141Z,2026-04-07T19:24:59.829789
995585030,BTC-USD,68588.02,0.00026554,sell,2026-04-07T19:24:59.836906Z,2026-04-07T19:24:59.891235
995585031,BTC-USD,68588.03,0.00002823,sell,2026-04-07T19:24:59.836906Z,2026-04-07T19:24:59.894585
995585032,BTC-USD,68588.03,0.00000001,sell,2026-04-07T19:24:59.838653Z,2026-04-07T19:24:59.900316
995585033,BTC-USD,68592.67,0.00888509,buy,2026-04-07T19:25:00.038829Z,2026-04-07T19:25:00.090858
995585034,BTC-USD,68592.67,0.00072919,buy,2026-04-07T19:25:00.209905Z,2026-04-07T19:25:00.262346
995585035,BTC-USD,68592.67,0.06978921,buy,2026-04-07T19:25:00.209905Z,2026-04-07T19:25:00.267204
995585036,BTC-USD,68592.67,0.0295184,buy,2026-04-07T19:25:00.210961Z,2026-04-07T19:25:00.270647
331384322,SOL-USD,80.64,3.22526893,buy,2026-04-07T19:25:00.251554Z,2026-04-07T19:25:00.308585
331384323,SOL-USD,80.64,3.22526893,buy,2026-04-07T19:25:00.254596Z,2026-04-07T19:25:00.312082
331384324,SOL-USD,80.64,3.22526893,buy,2026-04-07T19:25:00.256372Z,2026-04-07T19:25:00.315675
995585037,BTC-USD,68590.28,0.00014437,sell,2026-04-07T19:25:00.341835Z,2026-04-07T19:25:00.394568
794942981,ETH-USD,2095.77,0.01181266,sell,2026-04-07T19:25:00.398916Z,2026-04-07T19:25:00.452050
995585038,BTC-USD,68588.4,0.00000002,buy,2026-04-07T19:25:00.470535Z,2026-04-07T19:25:00.522981
794942982,ETH-USD,2095.76,0.001,buy,2026-04-07T19:25:00.836080Z,2026-04-07T19:25:00.889373
794942983,ETH-USD,2095.76,0.00068077,buy,2026-04-07T19:25:00.836080Z,2026-04-07T19:25:00.890631
794942984,ETH-USD,2095.68,0.001,buy,2026-04-07T19:25:00.842170Z,2026-04-07T19:25:00.893002
331384325,SOL-USD,80.64,0.61304,sell,2026-04-07T19:25:00.845893Z,2026-04-07T19:25:00.897659
331384326,SOL-USD,80.64,0.61304,sell,2026-04-07T19:25:00.846082Z,2026-04-07T19:25:00.901335
995585039,BTC-USD,68586.9,0.00001682,buy,2026-04-07T19:25:00.923370Z,2026-04-07T19:25:00.997281
995585040,BTC-USD,68586.9,0.00010541,buy,2026-04-07T19:25:00.923370Z,2026-04-07T19:25:01.001584
995585041,BTC-USD,68586.9,0.00006441,buy,2026-04-07T19:25:00.923370Z,2026-04-07T19:25:01.004354
331384327,SOL-USD,80.63,0.014,buy,2026-04-07T19:25:01.025608Z,2026-04-07T19:25:01.077383
331384328,SOL-USD,80.63,0.42982357,buy,2026-04-07T19:25:01.025608Z,2026-04-07T19:25:01.080743
331384329,SOL-USD,80.63,0.44382357,buy,2026-04-07T19:25:01.026899Z,2026-04-07T19:25:01.084559
331384330,SOL-USD,80.63,0.44382357,buy,2026-04-07T19:25:01.027739Z,2026-04-07T19:25:01.086471
331384331,SOL-USD,80.63,0.44382357,buy,2026-04-07T19:25:01.029446Z,2026-04-07T19:25:01.089061
331384332,SOL-USD,80.63,0.44382357,buy,2026-04-07T19:25:01.030255Z,2026-04-07T19:25:01.092415
331384333,SOL-USD,80.63,0.44382357,buy,2026-04-07T19:25:01.033080Z,2026-04-07T19:25:01.099082
995585042,BTC-USD,68583.82,0.0000001,sell,2026-04-07T19:25:01.084176Z,2026-04-07T19:25:01.152077
995585043,BTC-USD,68583.82,0.00036442,sell,2026-04-07T19:25:01.088691Z,2026-04-07T19:25:01.161556
995585044,BTC-USD,68584.01,0.00023166,sell,2026-04-07T19:25:01.088691Z,2026-04-07T19:25:01.167711
995585045,BTC-USD,68585.5,0.00011227,sell,2026-04-07T19:25:01.088691Z,2026-04-07T19:25:01.174386
794942985,ETH-USD,2095.61,0.7157243,sell,2026-04-07T19:25:01.380157Z,2026-04-07T19:25:01.431282
794942986,ETH-USD,2095.61,0.02386694,sell,2026-04-07T19:25:01.380157Z,2026-04-07T19:25:01.435687
995585046,BTC-USD,68585.49,0.00070859,sell,2026-04-07T19:25:01.399876Z,2026-04-07T19:25:01.453609
331384334,SOL-USD,80.64,0.14210498,sell,2026-04-07T19:25:01.429176Z,2026-04-07T19:25:01.495854
995585047,BTC-USD,68585.49,0.00014406,sell,2026-04-07T19:25:01.483480Z,2026-04-07T19:25:01.565842
995585048,BTC-USD,68585.49,0.00175762,sell,2026-04-07T19:25:01.483480Z,2026-04-07T19:25:01.569049
995585049,BTC-USD,68587.89,0.01020638,sell,2026-04-07T19:25:01.489094Z,2026-04-07T19:25:01.572518
331384335,SOL-USD,80.65,0.01433491,sell,2026-04-07T19:25:01.565534Z,2026-04-07T19:25:01.616465
331384336,SOL-USD,80.65,0.00265012,sell,2026-04-07T19:25:01.565534Z,2026-04-07T19:25:01.620862
331384337,SOL-USD,80.65,1.30703812,sell,2026-04-07T19:25:01.565534Z,2026-04-07T19:25:01.621960
995585050,BTC-USD,68590.28,0.02629338,sell,2026-04-07T19:25:01.586965Z,2026-04-07T19:25:01.644148
995585051,BTC-USD,68592.67,0.00043768,sell,2026-04-07T19:25:01.884114Z,2026-04-07T19:25:01.937478
995585052,BTC-USD,68592.68,0.00000023,sell,2026-04-07T19:25:01.884114Z,2026-04-07T19:25:01.940879
995585053,BTC-USD,68592.68,0.02243472,sell,2026-04-07T19:25:01.884114Z,2026-04-07T19:25:01.943301
794942987,ETH-USD,2095.91,0.73950094,sell,2026-04-07T19:25:01.895563Z,2026-04-07T19:25:01.946865
794942988,ETH-USD,2095.92,0.001,sell,2026-04-07T19:25:01.910638Z,2026-04-07T19:25:01.966662
794942989,ETH-USD,2095.92,0.71567738,sell,2026-04-07T19:25:01.910638Z,2026-04-07T19:25:01.968162
995585054,BTC-USD,68593.58,0.000017,sell,2026-04-07T19:25:01.985089Z,2026-04-07T19:25:02.036092
995585055,BTC-USD,68595.97,0.0102051,sell,2026-04-07T19:25:01.985089Z,2026-04-07T19:25:02.040260
794942990,ETH-USD,2096,0.001,sell,2026-04-07T19:25:01.989370Z,2026-04-07T19:25:02.043518
794942991,ETH-USD,2096,0.71573183,sell,2026-04-07T19:25:01.989370Z,2026-04-07T19:25:02.049207
331384338,SOL-USD,80.66,0.014,sell,2026-04-07T19:25:02.009052Z,2026-04-07T19:25:02.063806
794942992,ETH-USD,2096.08,0.001,sell,2026-04-07T19:25:02.069539Z,2026-04-07T19:25:02.121662
995585056,BTC-USD,68596.92,0.000017,sell,2026-04-07T19:25:02.084524Z,2026-04-07T19:25:02.138085
995585057,BTC-USD,68598.05,0.001567,sell,2026-04-07T19:25:02.084524Z,2026-04-07T19:25:02.141801
995585058,BTC-USD,68598.74,0.02,sell,2026-04-07T19:25:02.084524Z,2026-04-07T19:25:02.146566
794942993,ETH-USD,2096.12,0.71573183,sell,2026-04-07T19:25:02.089331Z,2026-04-07T19:25:02.156416
794942994,ETH-USD,2096.16,0.001,sell,2026-04-07T19:25:02.089331Z,2026-04-07T19:25:02.161839
995585059,BTC-USD,68600.26,0.000017,sell,2026-04-07T19:25:02.097452Z,2026-04-07T19:25:02.167943
995585060,BTC-USD,68600.4,0.00000023,sell,2026-04-07T19:25:02.097452Z,2026-04-07T19:25:02.170942
995585061,BTC-USD,68600.41,0.00000023,sell,2026-04-07T19:25:02.097452Z,2026-04-07T19:25:02.175297
995585062,BTC-USD,68600.42,0.00000023,sell,2026-04-07T19:25:02.097452Z,2026-04-07T19:25:02.179891
794942995,ETH-USD,2096.24,0.001,sell,2026-04-07T19:25:02.102857Z,2026-04-07T19:25:02.186036
794942996,ETH-USD,2096.24,0.66673325,sell,2026-04-07T19:25:02.102857Z,2026-04-07T19:25:02.191282
995585063,BTC-USD,68603.6,0.000017,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.198814
995585064,BTC-USD,68603.6,0.00000023,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.202339
995585065,BTC-USD,68603.88,0.00000023,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.205899
995585066,BTC-USD,68604.08,0.00002188,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.209871
995585067,BTC-USD,68604.32,0.00000023,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.218695
995585068,BTC-USD,68604.33,0.00000023,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.225195
995585069,BTC-USD,68604.34,0.00000023,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.240571
995585070,BTC-USD,68604.62,0.00029155,sell,2026-04-07T19:25:02.103510Z,2026-04-07T19:25:02.244192
794942997,ETH-USD,2096.3,0.166,sell,2026-04-07T19:25:02.107917Z,2026-04-07T19:25:02.251554
794942998,ETH-USD,2096.31,0.02335,buy,2026-04-07T19:25:02.117301Z,2026-04-07T19:25:02.255028
794942999,ETH-USD,2096.31,0.02335,buy,2026-04-07T19:25:02.117740Z,2026-04-07T19:25:02.257914
995585071,BTC-USD,68605.83,0.00000023,sell,2026-04-07T19:25:02.125081Z,2026-04-07T19:25:02.262810
995585072,BTC-USD,68606.94,0.000017,sell,2026-04-07T19:25:02.125081Z,2026-04-07T19:25:02.265745
794943000,ETH-USD,2096.32,0.001,sell,2026-04-07T19:25:02.125570Z,2026-04-07T19:25:02.279976
794943001,ETH-USD,2096.33,0.33771575,sell,2026-04-07T19:25:02.125570Z,2026-04-07T19:25:02.284062
331384339,SOL-USD,80.67,6.9876039,sell,2026-04-07T19:25:02.125919Z,2026-04-07T19:25:02.290159
331384340,SOL-USD,80.67,0.014,sell,2026-04-07T19:25:02.125919Z,2026-04-07T19:25:02.298829
331384341,SOL-USD,80.67,6.19893899,sell,2026-04-07T19:25:02.125919Z,2026-04-07T19:25:02.308201
794943002,ETH-USD,2096.32,0.66605592,sell,2026-04-07T19:25:02.127588Z,2026-04-07T19:25:02.317739
794943003,ETH-USD,2096.32,0.04967591,sell,2026-04-07T19:25:02.127687Z,2026-04-07T19:25:02.326242
794943004,ETH-USD,2096.33,0.32886278,sell,2026-04-07T19:25:02.127687Z,2026-04-07T19:25:02.331666
995585073,BTC-USD,68609.09,0.00000023,sell,2026-04-07T19:25:02.128768Z,2026-04-07T19:25:02.334299
794943005,ETH-USD,2096.38,0.00071575,sell,2026-04-07T19:25:02.131771Z,2026-04-07T19:25:02.342832
794943006,ETH-USD,2096.4,0.001,sell,2026-04-07T19:25:02.131771Z,2026-04-07T19:25:02.350214
794943007,ETH-USD,2096.47,0.36955603,buy,2026-04-07T19:25:02.146427Z,2026-04-07T19:25:02.365681
794943008,ETH-USD,2096.47,0.18312488,buy,2026-04-07T19:25:02.149815Z,2026-04-07T19:25:02.371735
995585074,BTC-USD,68606.31,0.00000005,buy,2026-04-07T19:25:02.187796Z,2026-04-07T19:25:02.374815
995585075,BTC-USD,68606.78,0.00001443,sell,2026-04-07T19:25:02.211516Z,2026-04-07T19:25:02.382518
794943009,ETH-USD,2096.44,0.71549865,sell,2026-04-07T19:25:02.230294Z,2026-04-07T19:25:02.394659
995585076,BTC-USD,68610.19,0.00000023,sell,2026-04-07T19:25:02.258465Z,2026-04-07T19:25:02.396898
995585077,BTC-USD,68610.28,0.000017,sell,2026-04-07T19:25:02.258465Z,2026-04-07T19:25:02.405212
995585078,BTC-USD,68610.41,0.00000023,sell,2026-04-07T19:25:02.258465Z,2026-04-07T19:25:02.416208
995585079,BTC-USD,68610.63,0.00000023,sell,2026-04-07T19:25:02.258465Z,2026-04-07T19:25:02.426737
995585080,BTC-USD,68609.9,0.0175184,sell,2026-04-07T19:25:02.273225Z,2026-04-07T19:25:02.432258
995585081,BTC-USD,68609.98,0.0175184,sell,2026-04-07T19:25:02.273764Z,2026-04-07T19:25:02.440056
995585082,BTC-USD,68609.99,0.0175184,sell,2026-04-07T19:25:02.273764Z,2026-04-07T19:25:02.445169
995585083,BTC-USD,68610.18,0.0174184,sell,2026-04-07T19:25:02.274094Z,2026-04-07T19:25:02.452371
995585084,BTC-USD,68610.19,0.0175184,sell,2026-04-07T19:25:02.274094Z,2026-04-07T19:25:02.464006
331384342,SOL-USD,80.68,1.27827068,sell,2026-04-07T19:25:02.352564Z,2026-04-07T19:25:02.499680
331384343,SOL-USD,80.68,115.33999932,sell,2026-04-07T19:25:02.352564Z,2026-04-07T19:25:02.503656
995585085,BTC-USD,68609.04,0.0000001,sell,2026-04-07T19:25:02.788068Z,2026-04-07T19:25:02.844278
995585086,BTC-USD,68609.03,0.00000009,buy,2026-04-07T19:25:02.819758Z,2026-04-07T19:25:02.871813
995585087,BTC-USD,68609.04,0.00204615,sell,2026-04-07T19:25:03.221882Z,2026-04-07T19:25:03.276185
995585088,BTC-USD,68609.03,0.00000002,buy,2026-04-07T19:25:03.304566Z,2026-04-07T19:25:03.358748
995585089,BTC-USD,68609.03,0.00563196,buy,2026-04-07T19:25:03.335982Z,2026-04-07T19:25:03.390533
995585090,BTC-USD,68609.03,0.00072919,buy,2026-04-07T19:25:03.335982Z,2026-04-07T19:25:03.393102
331384344,SOL-USD,80.66,9.99313983,buy,2026-04-07T19:25:03.351032Z,2026-04-07T19:25:03.404308
331384345,SOL-USD,80.66,21.58541430,buy,2026-04-07T19:25:03.351032Z,2026-04-07T19:25:03.406681
331384346,SOL-USD,80.66,25.96671476,buy,2026-04-07T19:25:03.352624Z,2026-04-07T19:25:03.409000
331384347,SOL-USD,80.66,6.1988594,sell,2026-04-07T19:25:03.404439Z,2026-04-07T19:25:03.455401
995585091,BTC-USD,68604.22,0.01020291,buy,2026-04-07T19:25:03.642816Z,2026-04-07T19:25:03.701479
995585092,BTC-USD,68600.27,0.00000008,buy,2026-04-07T19:25:03.798075Z,2026-04-07T19:25:03.850525
794943010,ETH-USD,2096.24,0.001,buy,2026-04-07T19:25:03.896225Z,2026-04-07T19:25:03.948806
794943011,ETH-USD,2096.08,0.001,buy,2026-04-07T19:25:03.907595Z,2026-04-07T19:25:03.960263
794943012,ETH-USD,2096,0.001,buy,2026-04-07T19:25:03.910363Z,2026-04-07T19:25:03.968779
331384348,SOL-USD,80.65,0.014,buy,2026-04-07T19:25:03.922130Z,2026-04-07T19:25:03.974674
331384349,SOL-USD,80.65,10.00713983,buy,2026-04-07T19:25:03.922130Z,2026-04-07T19:25:03.976939
331384350,SOL-USD,80.65,9.75713983,buy,2026-04-07T19:25:03.924837Z,2026-04-07T19:25:03.979369
331384351,SOL-USD,80.65,0.26400000,buy,2026-04-07T19:25:03.924837Z,2026-04-07T19:25:03.981796
331384352,SOL-USD,80.65,9.74313983,buy,2026-04-07T19:25:03.925031Z,2026-04-07T19:25:03.985209
995585093,BTC-USD,68600.27,0.00002886,sell,2026-04-07T19:25:04.249096Z,2026-04-07T19:25:04.302817
995585094,BTC-USD,68600.26,0.00000004,buy,2026-04-07T19:25:04.277553Z,2026-04-07T19:25:04.330198
995585095,BTC-USD,68600.26,0.00001696,buy,2026-04-07T19:25:04.360391Z,2026-04-07T19:25:04.425183
995585096,BTC-USD,68599.64,0.00388,buy,2026-04-07T19:25:04.360391Z,2026-04-07T19:25:04.428354
995585097,BTC-USD,68596.93,0.00036444,buy,2026-04-07T19:25:04.467502Z,2026-04-07T19:25:04.521283
995585098,BTC-USD,68596.92,0.000017,buy,2026-04-07T19:25:04.467502Z,2026-04-07T19:25:04.524347
995585099,BTC-USD,68595.82,0.0000001,sell,2026-04-07T19:25:04.467508Z,2026-04-07T19:25:04.526635
995585100,BTC-USD,68593.58,0.000017,buy,2026-04-07T19:25:04.492523Z,2026-04-07T19:25:04.549855
995585101,BTC-USD,68593.57,0.00003513,buy,2026-04-07T19:25:04.492523Z,2026-04-07T19:25:04.572727
995585102,BTC-USD,68592.61,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.577093
995585103,BTC-USD,68592.6,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.582601
995585104,BTC-USD,68592.59,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.588152
995585105,BTC-USD,68592.58,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.591211
995585106,BTC-USD,68592.57,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.594331
995585107,BTC-USD,68592.56,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.597771
995585108,BTC-USD,68592.55,0.00000021,buy,2026-04-07T19:25:04.508702Z,2026-04-07T19:25:04.601372
995585109,BTC-USD,68592.54,0.00000021,buy,2026-04-07T19:25:04.524971Z,2026-04-07T19:25:04.606688
995585110,BTC-USD,68592.53,0.00000021,buy,2026-04-07T19:25:04.524971Z,2026-04-07T19:25:04.608225
995585111,BTC-USD,68592.52,0.00000021,buy,2026-04-07T19:25:04.524971Z,2026-04-07T19:25:04.611723
995585112,BTC-USD,68592.51,0.00000021,buy,2026-04-07T19:25:04.524971Z,2026-04-07T19:25:04.616230
995585113,BTC-USD,68592.5,0.00000021,buy,2026-04-07T19:25:04.524971Z,2026-04-07T19:25:04.619100
995585114,BTC-USD,68592.49,0.00000021,buy,2026-04-07T19:25:04.524971Z,2026-04-07T19:25:04.627562
